Model,MSO4032,,,,
Firmware Version,2.68,,,,
,,,,,
Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,10,,,Horizontal Scale,4.00E-08
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,0.01,,,Sample Interval,4.00E-10
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.02,,,Vertical Scale,0.02
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
3.97E+01,-0.0016,-0.0012,,1.59E-06,-0.0016
3.97E+01,-0.0016,0.0172,,1.59E-06,-0.0016
3.97E+01,-0.004,0.0036,,1.59E-06,-0.0016
3.97E+01,-0.0024,-0.0028,,1.59E-06,-0.0024
3.98E+01,-0.0024,-0.0044,,1.59E-06,-0.0024
3.98E+01,-0.0024,0.018,,1.59E-06,-0.0024
3.98E+01,-0.0024,-0.0028,,1.59E-06,-0.0024
3.98E+01,-0.0024,-0.0028,,1.59E-06,-0.0024
3.98E+01,-0.0024,0.018,,1.59E-06,-0.0008
3.98E+01,-0.0032,0.0124,,1.59E-06,-0.0016
3.98E+01,-0.0016,-0.0028,,1.59E-06,-0.0016
3.98E+01,-0.0016,-0.0028,,1.59E-06,-0.0024
3.98E+01,-0.0016,0.0188,,1.59E-06,-0.0032
3.98E+01,-0.0032,-0.002,,1.59E-06,-0.0024
3.99E+01,-0.0024,-0.0052,,1.59E-06,-0.0024
3.99E+01,-0.0016,0.0172,,1.59E-06,-0.0024
3.99E+01,-0.0008,0.0188,,1.59E-06,-0.0024
3.99E+01,-0.0048,-0.0036,,1.60E-06,-0.0024
3.99E+01,0,-0.0028,,1.60E-06,-0.0024
3.99E+01,-0.0032,0.0156,,1.60E-06,-0.0024
3.99E+01,-0.0024,0.0004,,1.60E-06,-0.0024
3.99E+01,-0.004,-0.006,,1.60E-06,-0.0024
3.99E+01,-0.0008,-0.0036,,1.60E-06,-0.0024
3.99E+01,-0.0024,0.0156,,1.60E-06,-0.0032
4.00E+01,-0.0048,-0.0044,,1.60E-06,-0.004
4.00E+01,-0.0032,-0.0052,,1.60E-06,-0.0032
4.00E+01,-0.0024,0.018,,1.60E-06,-0.0032
4.00E+01,-0.0016,0.014,,1.60E-06,-0.0024
4.00E+01,-0.004,-0.002,,1.60E-06,-0.0024
4.00E+01,-0.0032,-0.002,,1.60E-06,-0.0024
4.00E+01,-0.0024,0.018,,1.60E-06,-0.0024
4.00E+01,-0.0032,-0.002,,1.60E-06,-0.0024
4.00E+01,-0.0024,-0.0028,,1.60E-06,-0.0016
4.00E+01,-0.0008,0.0188,,1.60E-06,-0.0016
4.01E+01,-0.0016,0.0188,,1.60E-06,-0.0008
4.01E+01,-0.0048,-0.002,,1.60E-06,-0.0016
4.01E+01,-0.0048,-0.002,,1.60E-06,0
4.01E+01,-0.0032,0.0164,,1.60E-06,-0.0008
4.01E+01,-0.0032,0.0028,,1.60E-06,-0.0016
4.01E+01,-0.0056,-0.0028,,1.60E-06,-0.0016
4.01E+01,-0.0016,-0.0028,,1.60E-06,-0.0024
4.01E+01,-0.0016,0.0164,,1.60E-06,-0.0032
4.01E+01,-0.0016,-0.0004,,1.61E-06,-0.0024
4.01E+01,-0.0016,-0.0044,,1.61E-06,-0.0032
4.02E+01,-0.0008,0.0156,,1.61E-06,-0.0032
4.02E+01,-0.0008,0.0164,,1.61E-06,-0.0032
4.02E+01,-0.004,-0.002,,1.61E-06,-0.0032
4.02E+01,-0.0024,-0.0044,,1.61E-06,-0.0016
4.02E+01,-0.0016,0.018,,1.61E-06,-0.0016
4.02E+01,-0.004,-0.0012,,1.61E-06,-0.0024
4.02E+01,-0.0024,-0.0028,,1.61E-06,-0.0032
4.02E+01,-0.0008,0.014,,1.61E-06,-0.0024
4.02E+01,-0.0024,0.0172,,1.61E-06,-0.004
4.02E+01,-0.0016,-0.0036,,1.61E-06,-0.0032
4.03E+01,-0.0048,-0.0028,,1.61E-06,-0.004
4.03E+01,-0.0024,0.0148,,1.61E-06,-0.0032
4.03E+01,-0.004,0.002,,1.61E-06,-0.0016
4.03E+01,-0.0024,-0.006,,1.61E-06,-0.0016
4.03E+01,-0.0008,-0.0044,,1.61E-06,-0.0008
4.03E+01,0.0008,0.0172,,1.61E-06,-0.0008
4.03E+01,-0.0016,-0.0012,,1.61E-06,-0.0008
4.03E+01,-0.004,-0.0044,,1.61E-06,-0.0008
4.03E+01,-0.0008,0.014,,1.61E-06,-0.0016
4.03E+01,-0.0032,0.0148,,1.61E-06,-0.0024
4.04E+01,-0.0024,-0.0036,,1.61E-06,-0.004
4.04E+01,-0.0024,-0.0052,,1.61E-06,-0.0024
4.04E+01,-0.0008,0.0164,,1.61E-06,-0.0024
4.04E+01,-0.0024,-0.0044,,1.62E-06,-0.0032
4.04E+01,-0.004,-0.0044,,1.62E-06,-0.0024
4.04E+01,-0.0016,0.0172,,1.62E-06,-0.0008
4.04E+01,-0.0032,0.0188,,1.62E-06,-0.0016
4.04E+01,-0.0048,-0.0004,,1.62E-06,-0.0008
4.04E+01,-0.0024,-0.0012,,1.62E-06,-0.0016
4.04E+01,-0.0032,0.0164,,1.62E-06,-0.0024
4.05E+01,-0.0032,0.0036,,1.62E-06,-0.0032
4.05E+01,-0.004,-0.0044,,1.62E-06,-0.0024
4.05E+01,-0.0008,-0.0044,,1.62E-06,-0.0032
4.05E+01,-0.0008,0.0196,,1.62E-06,-0.0032
4.05E+01,-0.0048,-0.0028,,1.62E-06,-0.0016
4.05E+01,-0.0032,-0.0052,,1.62E-06,-0.0024
4.05E+01,-0.0016,0.0164,,1.62E-06,-0.0024
4.05E+01,-0.0024,0.0172,,1.62E-06,-0.0016
4.05E+01,-0.0032,-0.0052,,1.62E-06,-0.0008
4.05E+01,-0.004,-0.0036,,1.62E-06,0
4.06E+01,-0.0016,0.0172,,1.62E-06,0.0024
4.06E+01,-0.0016,-0.0044,,1.62E-06,0.0032
4.06E+01,-0.0024,-0.006,,1.62E-06,0.0056
4.06E+01,-0.0016,0.0156,,1.62E-06,0.0064
4.06E+01,-0.0024,0.0172,,1.62E-06,0.0064
4.06E+01,-0.0032,-0.002,,1.62E-06,0.008
4.06E+01,-0.0024,-0.002,,1.62E-06,0.008
4.06E+01,-0.0048,0.0188,,1.62E-06,0.0088
4.06E+01,-0.004,0.0028,,1.63E-06,0.008
4.06E+01,-0.0032,-0.0044,,1.63E-06,0.0072
4.07E+01,-0.0008,-0.002,,1.63E-06,0.008
4.07E+01,-0.0024,0.0172,,1.63E-06,0.0072
4.07E+01,-0.0016,-0.0004,,1.63E-06,0.0088
4.07E+01,-0.004,-0.0036,,1.63E-06,0.008
4.07E+01,-0.0008,0.014,,1.63E-06,0.008
4.07E+01,-0.0032,0.0164,,1.63E-06,0.0088
4.07E+01,-0.004,-0.002,,1.63E-06,0.008
4.07E+01,-0.0016,-0.0036,,1.63E-06,0.0064
4.07E+01,-0.0024,0.0188,,1.63E-06,0.0064
4.07E+01,-0.0024,-0.002,,1.63E-06,0.0072
4.08E+01,-0.0024,-0.0028,,1.63E-06,0.0056
4.08E+01,-0.0024,0.0172,,1.63E-06,0.0064
4.08E+01,-0.0024,0.0164,,1.63E-06,0.0072
4.08E+01,-0.0024,-0.0004,,1.63E-06,0.0064
4.08E+01,-0.0024,-0.006,,1.63E-06,0.0064
4.08E+01,-0.0032,0.0172,,1.63E-06,0.0056
4.08E+01,-0.0048,0.0044,,1.63E-06,0.0064
4.08E+01,-0.0032,-0.0044,,1.63E-06,0.0056
4.08E+01,-0.0016,-0.006,,1.63E-06,0.0048
4.08E+01,-0.0016,0.0164,,1.63E-06,0.0056
4.09E+01,-0.0024,-0.0028,,1.63E-06,0.0056
4.09E+01,-0.0032,-0.0044,,1.63E-06,0.0064
4.09E+01,-0.0008,0.0164,,1.63E-06,0.0064
4.09E+01,-0.0048,0.0156,,1.64E-06,0.0064
4.09E+01,-0.0032,-0.0036,,1.64E-06,0.0064
4.09E+01,-0.0024,-0.0036,,1.64E-06,0.0056
4.09E+01,-0.0032,0.0148,,1.64E-06,0.0072
4.09E+01,-0.004,-0.0044,,1.64E-06,0.0072
4.09E+01,-0.0032,-0.0036,,1.64E-06,0.0064
4.09E+01,-0.0016,0.0164,,1.64E-06,0.0072
4.10E+01,-0.0016,0.0148,,1.64E-06,0.0064
4.10E+01,-0.0032,-0.0044,,1.64E-06,0.0072
4.10E+01,-0.0016,-0.0052,,1.64E-06,0.0072
4.10E+01,-0.004,0.0172,,1.64E-06,0.0072
4.10E+01,-0.0024,0.0036,,1.64E-06,0.008
4.10E+01,-0.0032,-0.0012,,1.64E-06,0.0072
4.10E+01,-0.0024,-0.0044,,1.64E-06,0.0064
4.10E+01,-0.0024,0.018,,1.64E-06,0.0064
4.10E+01,-0.0008,0.0004,,1.64E-06,0.0064
4.10E+01,-0.0024,-0.0036,,1.64E-06,0.0064
4.11E+01,-0.0024,0.0156,,1.64E-06,0.0064
4.11E+01,-0.0024,0.014,,1.64E-06,0.008
4.11E+01,-0.004,-0.0028,,1.64E-06,0.0072
4.11E+01,-0.0024,-0.006,,1.64E-06,0.008
4.11E+01,0,0.0164,,1.64E-06,0.0088
4.11E+01,-0.0032,-0.0036,,1.64E-06,0.0096
4.11E+01,-0.0016,-0.0028,,1.64E-06,0.0088
4.11E+01,-0.004,0.0164,,1.64E-06,0.0096
4.11E+01,-0.0008,0.0164,,1.65E-06,0.008
4.11E+01,-0.0008,-0.0036,,1.65E-06,0.008
4.12E+01,-0.004,-0.0044,,1.65E-06,0.0072
4.12E+01,-0.0008,0.0164,,1.65E-06,0.0056
4.12E+01,-0.0032,0.0044,,1.65E-06,0.0056
4.12E+01,-0.0016,-0.0028,,1.65E-06,0.0056
4.12E+01,-0.0016,-0.002,,1.65E-06,0.0064
4.12E+01,-0.0016,0.0172,,1.65E-06,0.0056
4.12E+01,-0.004,-0.0036,,1.65E-06,0.0072
4.12E+01,-0.004,-0.0052,,1.65E-06,0.008
4.12E+01,-0.0024,0.0156,,1.65E-06,0.008
4.12E+01,-0.0032,0.0156,,1.65E-06,0.0072
4.13E+01,-0.0024,-0.0004,,1.65E-06,0.008
4.13E+01,-0.0048,-0.002,,1.65E-06,0.0088
4.13E+01,-0.0024,0.0164,,1.65E-06,0.0072
4.13E+01,-0.0016,-0.0044,,1.65E-06,0.008
4.13E+01,-0.004,-0.0044,,1.65E-06,0.008
4.13E+01,-0.0008,0.0132,,1.65E-06,0.0072
4.13E+01,-0.0024,0.018,,1.65E-06,0.0072
4.13E+01,-0.0016,-0.0052,,1.65E-06,0.008
4.13E+01,-0.0032,-0.002,,1.65E-06,0.0064
4.13E+01,-0.0008,0.018,,1.65E-06,0.0056
4.14E+01,-0.004,0.0036,,1.65E-06,0.0072
4.14E+01,-0.004,-0.0028,,1.65E-06,0.0072
4.14E+01,-0.0016,-0.0028,,1.65E-06,0.0088
4.14E+01,-0.0008,0.018,,1.66E-06,0.0088
4.14E+01,-0.0032,-0.0044,,1.66E-06,0.0088
4.14E+01,-0.0024,-0.0044,,1.66E-06,0.0064
4.14E+01,-0.0008,0.0156,,1.66E-06,0.0064
4.14E+01,-0.004,0.0164,,1.66E-06,0.0064
4.14E+01,-0.0024,-0.0036,,1.66E-06,0.0072
4.14E+01,-0.0032,-0.0028,,1.66E-06,0.0064
4.15E+01,-0.0024,0.014,,1.66E-06,0.0056
4.15E+01,-0.004,-0.0044,,1.66E-06,0.0056
4.15E+01,-0.004,-0.0028,,1.66E-06,0.0064
4.15E+01,-0.0024,0.014,,1.66E-06,0.0048
4.15E+01,-0.0024,0.018,,1.66E-06,0.004
4.15E+01,-0.004,-0.002,,1.66E-06,0.0024
4.15E+01,-0.0016,-0.0044,,1.66E-06,0.0016
4.15E+01,-0.0008,0.0148,,1.66E-06,0.0008
4.15E+01,-0.0032,0.0052,,1.66E-06,0.0008
4.15E+01,-0.0024,-0.0012,,1.66E-06,0.0008
4.16E+01,-0.0008,-0.0044,,1.66E-06,0.0008
4.16E+01,-0.0032,0.0156,,1.66E-06,0.0016
4.16E+01,-0.004,-0.0036,,1.66E-06,0.0008
4.16E+01,-0.0032,-0.0044,,1.66E-06,0.0016
4.16E+01,-0.0008,0.018,,1.66E-06,0.0016
4.16E+01,-0.004,0.0164,,1.66E-06,0.0008
4.16E+01,-0.0024,-0.0052,,1.66E-06,0
4.16E+01,-0.004,-0.0068,,1.66E-06,-0.0008
4.16E+01,-0.0032,0.0164,,1.67E-06,-0.0016
4.16E+01,-0.0016,-0.0052,,1.67E-06,-0.0008
4.17E+01,-0.0032,-0.0044,,1.67E-06,-0.0016
4.17E+01,-0.0016,0.014,,1.67E-06,-0.0016
4.17E+01,-0.0016,0.0188,,1.67E-06,-0.0032
4.17E+01,-0.004,-0.0028,,1.67E-06,-0.0032
4.17E+01,-0.0032,-0.0012,,1.67E-06,-0.0048
4.17E+01,-0.0016,0.018,,1.67E-06,-0.0048
4.17E+01,-0.0024,0.0044,,1.67E-06,-0.004
4.17E+01,-0.004,-0.0036,,1.67E-06,-0.0024
4.17E+01,-0.0032,-0.0012,,1.67E-06,-0.0032
4.17E+01,-0.0016,0.014,,1.67E-06,-0.0024
4.18E+01,-0.0032,-0.0028,,1.67E-06,-0.0024
4.18E+01,-0.0016,-0.002,,1.67E-06,-0.0024
4.18E+01,-0.0024,0.0172,,1.67E-06,-0.0016
4.18E+01,-0.004,0.0156,,1.67E-06,-0.0032
4.18E+01,-0.004,-0.0028,,1.67E-06,-0.004
4.18E+01,-0.0024,-0.002,,1.67E-06,-0.0032
4.18E+01,-0.0024,0.0164,,1.67E-06,-0.0032
4.18E+01,-0.0032,-0.006,,1.67E-06,-0.0024
4.18E+01,-0.0024,-0.0044,,1.67E-06,-0.0016
4.18E+01,-0.0016,0.0108,,1.67E-06,-0.0016
4.19E+01,-0.0016,0.0172,,1.67E-06,-0.0008
4.19E+01,-0.0032,-0.002,,1.67E-06,-0.0016
4.19E+01,-0.0048,-0.002,,1.67E-06,-0.0016
4.19E+01,-0.0016,0.0164,,1.68E-06,-0.0016
4.19E+01,-0.0024,0.0052,,1.68E-06,-0.0016
4.19E+01,-0.0056,-0.0036,,1.68E-06,-0.0008
4.19E+01,-0.0016,-0.0036,,1.68E-06,-0.0008
4.19E+01,-0.0008,0.0188,,1.68E-06,-0.0024
4.19E+01,-0.0024,-0.0036,,1.68E-06,-0.0016
4.19E+01,-0.0016,-0.0044,,1.68E-06,-0.0024
4.20E+01,-0.0016,0.0172,,1.68E-06,-0.004
4.20E+01,-0.0024,0.0164,,1.68E-06,-0.0032
4.20E+01,-0.004,-0.0044,,1.68E-06,-0.004
4.20E+01,-0.0008,-0.0036,,1.68E-06,-0.0024
4.20E+01,-0.0016,0.018,,1.68E-06,-0.0032
4.20E+01,-0.0032,-0.002,,1.68E-06,-0.0016
4.20E+01,-0.0032,-0.0036,,1.68E-06,-0.0024
4.20E+01,-0.0008,0.0084,,1.68E-06,-0.0024
4.20E+01,-0.0016,0.018,,1.68E-06,-0.0024
4.20E+01,-0.0016,-0.0036,,1.68E-06,-0.0024
4.21E+01,-0.0024,-0.0012,,1.68E-06,-0.0032
4.21E+01,-0.0032,0.0148,,1.68E-06,-0.0016
4.21E+01,-0.0024,0.0084,,1.68E-06,-0.0016
4.21E+01,-0.0032,-0.0052,,1.68E-06,-0.0016
4.21E+01,-0.0016,-0.0012,,1.68E-06,-0.0024
4.21E+01,-0.0032,0.0156,,1.68E-06,-0.0024
4.21E+01,-0.0024,-0.0028,,1.68E-06,-0.0024
4.21E+01,-0.0024,-0.0044,,1.68E-06,-0.0024
4.21E+01,-0.0032,0.0156,,1.69E-06,-0.0032
4.21E+01,-0.004,0.0172,,1.69E-06,-0.0032
4.22E+01,-0.0032,-0.0044,,1.69E-06,-0.0024
4.22E+01,-0.0032,-0.0044,,1.69E-06,-0.0024
4.22E+01,-0.0016,0.0164,,1.69E-06,-0.0016
4.22E+01,-0.004,-0.0028,,1.69E-06,-0.0008
4.22E+01,-0.0016,-0.0044,,1.69E-06,-0.0008
4.22E+01,-0.0016,0.002,,1.69E-06,0
4.22E+01,-0.0024,0.0188,,1.69E-06,-0.0016
4.22E+01,-0.0032,-0.0028,,1.69E-06,-0.0024
4.22E+01,-0.0048,-0.0028,,1.69E-06,-0.0024
4.22E+01,-0.0008,0.0164,,1.69E-06,-0.0024
4.23E+01,-0.0024,0.0092,,1.69E-06,-0.0024
4.23E+01,-0.0024,-0.0052,,1.69E-06,-0.0024
4.23E+01,-0.004,-0.0036,,1.69E-06,-0.0016
4.23E+01,-0.0016,0.0164,,1.69E-06,-0.0016
4.23E+01,-0.0032,-0.002,,1.69E-06,-0.0016
4.23E+01,-0.0048,-0.0036,,1.69E-06,-0.0016
4.23E+01,-0.0008,0.0172,,1.69E-06,-0.0024
4.23E+01,-0.0032,0.0172,,1.69E-06,-0.0032
4.23E+01,-0.0024,-0.0052,,1.69E-06,-0.004
4.23E+01,-0.0024,-0.0028,,1.69E-06,-0.0024
4.24E+01,-0.0024,0.018,,1.69E-06,-0.0024
4.24E+01,-0.0048,-0.0004,,1.69E-06,-0.0024
4.24E+01,-0.004,-0.0012,,1.69E-06,-0.0016
4.24E+01,-0.0016,-0.0012,,1.70E-06,-0.0016
4.24E+01,-0.0016,0.0188,,1.70E-06,-0.0008
4.24E+01,-0.0032,-0.0036,,1.70E-06,-0.0016
4.24E+01,-0.0016,-0.0052,,1.70E-06,-0.0024
4.24E+01,-0.0008,0.0156,,1.70E-06,-0.0024
4.24E+01,-0.0016,0.0116,,1.70E-06,-0.0016
4.24E+01,-0.0016,-0.0036,,1.70E-06,-0.0032
4.25E+01,-0.0048,-0.0044,,1.70E-06,-0.0032
4.25E+01,-0.0008,0.0148,,1.70E-06,-0.004
4.25E+01,-0.004,-0.0036,,1.70E-06,-0.0032
4.25E+01,-0.004,-0.0036,,1.70E-06,-0.004
4.25E+01,-0.0016,0.0196,,1.70E-06,-0.0024
4.25E+01,-0.0008,0.0188,,1.70E-06,-0.0024
4.25E+01,-0.0032,-0.0036,,1.70E-06,-0.0016
4.25E+01,-0.004,-0.0052,,1.70E-06,-0.0024
4.25E+01,-0.0008,0.0172,,1.70E-06,-0.0024
4.25E+01,-0.0048,0.0004,,1.70E-06,-0.0024
4.26E+01,-0.0024,-0.0012,,1.70E-06,-0.0032
4.26E+01,-0.0024,-0.002,,1.70E-06,-0.004
4.26E+01,-0.0008,0.0172,,1.70E-06,-0.0048
4.26E+01,-0.004,-0.0036,,1.70E-06,-0.0048
4.26E+01,-0.0024,-0.002,,1.70E-06,-0.0048
4.26E+01,-0.0008,0.0172,,1.70E-06,-0.0048
4.26E+01,-0.0016,0.0164,,1.70E-06,-0.004
4.26E+01,-0.0024,-0.0044,,1.70E-06,-0.0024
4.26E+01,-0.0016,-0.0044,,1.71E-06,-0.0016
4.26E+01,-0.0016,0.0172,,1.71E-06,-0.0016
4.27E+01,-0.004,-0.0036,,1.71E-06,-0.0008
4.27E+01,-0.0032,-0.0044,,1.71E-06,-0.0008
4.27E+01,-0.0008,0.0172,,1.71E-06,-0.0016
4.27E+01,-0.0016,0.0196,,1.71E-06,-0.0024
4.27E+01,-0.0024,-0.0028,,1.71E-06,-0.0016
4.27E+01,-0.0024,-0.0052,,1.71E-06,-0.0024
4.27E+01,-0.0008,0.0148,,1.71E-06,-0.0024
4.27E+01,-0.0016,0.0052,,1.71E-06,-0.0024
4.27E+01,-0.0048,-0.0036,,1.71E-06,-0.0016
4.27E+01,-0.0008,-0.0004,,1.71E-06,-0.0016
4.28E+01,-0.0016,0.0164,,1.71E-06,-0.0016
4.28E+01,-0.0032,-0.0044,,1.71E-06,-0.0016
4.28E+01,-0.004,-0.0004,,1.71E-06,-0.0016
4.28E+01,-0.0016,0.0148,,1.71E-06,-0.0024
4.28E+01,-0.004,0.0148,,1.71E-06,-0.0008
4.28E+01,-0.0048,-0.002,,1.71E-06,-0.0016
4.28E+01,-0.0032,-0.0052,,1.71E-06,-0.0016
4.28E+01,-0.0008,0.0164,,1.71E-06,-0.0016
4.28E+01,-0.004,-0.0012,,1.71E-06,-0.0024
4.28E+01,-0.0032,-0.0028,,1.71E-06,-0.0016
4.29E+01,-0.0032,0.0116,,1.71E-06,-0.0024
4.29E+01,-0.0016,0.0172,,1.71E-06,-0.0032
4.29E+01,-0.0032,-0.0036,,1.71E-06,-0.0032
4.29E+01,-0.0048,-0.0044,,1.72E-06,-0.0032
4.29E+01,-0.0032,0.0164,,1.72E-06,-0.0032
4.29E+01,-0.0048,0.006,,1.72E-06,-0.004
4.29E+01,-0.0016,-0.0036,,1.72E-06,-0.0048
4.29E+01,-0.0016,-0.0036,,1.72E-06,-0.004
4.29E+01,-0.0024,0.0172,,1.72E-06,-0.004
4.29E+01,-0.0032,-0.002,,1.72E-06,-0.004
4.30E+01,-0.0032,-0.0036,,1.72E-06,-0.004
4.30E+01,-0.0024,0.0188,,1.72E-06,-0.0032
4.30E+01,-0.0024,0.0172,,1.72E-06,-0.0032
4.30E+01,-0.004,-0.0044,,1.72E-06,-0.0016
4.30E+01,-0.0024,-0.0044,,1.72E-06,-0.0008
4.30E+01,-0.0016,0.0148,,1.72E-06,-0.0008
4.30E+01,-0.004,-0.0052,,1.72E-06,-0.0008
4.30E+01,-0.004,-0.0028,,1.72E-06,0.0008
4.30E+01,-0.0024,0.0092,,1.72E-06,0.0008
4.30E+01,-0.0024,0.0188,,1.72E-06,0.0024
4.31E+01,-0.0032,-0.0012,,1.72E-06,0.0024
4.31E+01,-0.004,-0.002,,1.72E-06,0.0032
4.31E+01,-0.0016,0.0156,,1.72E-06,0.0048
4.31E+01,-0.0032,0.0076,,1.72E-06,0.0048
4.31E+01,-0.0024,-0.0028,,1.72E-06,0.0064
4.31E+01,-0.0032,-0.002,,1.72E-06,0.0072
4.31E+01,-0.0016,0.018,,1.72E-06,0.008
4.31E+01,-0.0048,-0.0028,,1.72E-06,0.0096
4.31E+01,-0.0032,-0.0036,,1.73E-06,0.0088
4.31E+01,-0.0032,0.018,,1.73E-06,0.008
4.32E+01,-0.0024,0.0164,,1.73E-06,0.0072
4.32E+01,-0.004,-0.0036,,1.73E-06,0.0064
4.32E+01,-0.0016,-0.0044,,1.73E-06,0.0064
4.32E+01,-0.0024,0.0148,,1.73E-06,0.0056
4.32E+01,-0.004,-0.002,,1.73E-06,0.0056
4.32E+01,-0.0032,-0.002,,1.73E-06,0.0064
4.32E+01,-0.0008,0.0036,,1.73E-06,0.0072
4.32E+01,-0.0016,0.0164,,1.73E-06,0.008
4.32E+01,-0.0024,-0.002,,1.73E-06,0.008
4.32E+01,-0.0032,-0.0044,,1.73E-06,0.0104
4.33E+01,-0.0008,0.0172,,1.73E-06,0.0104
4.33E+01,-0.0024,0.0084,,1.73E-06,0.0104
4.33E+01,-0.0024,-0.0044,,1.73E-06,0.0088
4.33E+01,-0.0024,-0.002,,1.73E-06,0.008
4.33E+01,-0.0024,0.0164,,1.73E-06,0.0072
4.33E+01,-0.0024,-0.0012,,1.73E-06,0.0056
4.33E+01,-0.004,-0.0036,,1.73E-06,0.004
4.33E+01,-0.0024,0.0164,,1.73E-06,0.004
4.33E+01,-0.0032,0.018,,1.73E-06,0.0048
4.33E+01,-0.0032,-0.0044,,1.73E-06,0.0072
4.34E+01,-0.0024,-0.0036,,1.73E-06,0.0072
4.34E+01,-0.0008,0.0172,,1.73E-06,0.0072
4.34E+01,-0.0032,-0.0012,,1.73E-06,0.0072
4.34E+01,-0.0024,-0.0028,,1.74E-06,0.008
4.34E+01,-0.004,-0.0012,,1.74E-06,0.0072
4.34E+01,-0.0016,0.0172,,1.74E-06,0.0072
4.34E+01,-0.0032,-0.002,,1.74E-06,0.0064
4.34E+01,-0.0056,0.0004,,1.74E-06,0.0064
4.34E+01,-0.0024,0.0156,,1.74E-06,0.0056
4.34E+01,-0.0032,0.0116,,1.74E-06,0.0064
4.35E+01,-0.0024,-0.0044,,1.74E-06,0.0072
4.35E+01,-0.0016,-0.0004,,1.74E-06,0.0072
4.35E+01,-0.0016,0.0132,,1.74E-06,0.0064
4.35E+01,-0.0032,-0.0004,,1.74E-06,0.0072
4.35E+01,-0.004,-0.0044,,1.74E-06,0.0064
4.35E+01,-0.0024,0.0188,,1.74E-06,0.0064
4.35E+01,-0.0024,0.018,,1.74E-06,0.0064
4.35E+01,-0.0016,-0.0028,,1.74E-06,0.008
4.35E+01,-0.0032,-0.0028,,1.74E-06,0.008
4.35E+01,-0.0024,0.0148,,1.74E-06,0.008
4.36E+01,-0.0048,-0.0004,,1.74E-06,0.008
4.36E+01,-0.0024,-0.0036,,1.74E-06,0.008
4.36E+01,-0.0008,-0.0028,,1.74E-06,0.0088
4.36E+01,-0.0008,0.0156,,1.74E-06,0.0088
4.36E+01,-0.0024,-0.0036,,1.74E-06,0.0088
4.36E+01,-0.004,-0.002,,1.74E-06,0.008
4.36E+01,-0.0024,0.0156,,1.74E-06,0.0088
4.36E+01,-0.0016,0.014,,1.74E-06,0.0088
4.36E+01,-0.0024,-0.0036,,1.75E-06,0.0088
4.36E+01,-0.0064,-0.0036,,1.75E-06,0.0096
4.37E+01,-0.0008,0.0156,,1.75E-06,0.0088
4.37E+01,-0.0048,-0.0036,,1.75E-06,0.0072
4.37E+01,-0.0032,-0.0036,,1.75E-06,0.0064
4.37E+01,-0.0016,0.0164,,1.75E-06,0.0056
4.37E+01,-0.0024,0.0172,,1.75E-06,0.0064
4.37E+01,-0.0032,-0.0044,,1.75E-06,0.0064
4.37E+01,-0.0032,-0.002,,1.75E-06,0.0064
4.37E+01,-0.0024,0.0156,,1.75E-06,0.0064
4.37E+01,-0.0032,0.0044,,1.75E-06,0.0056
4.37E+01,-0.0024,-0.0052,,1.75E-06,0.0056
4.38E+01,-0.0016,-0.0028,,1.75E-06,0.0064
4.38E+01,-0.0016,0.0156,,1.75E-06,0.0072
4.38E+01,-0.0024,-0.002,,1.75E-06,0.0072
4.38E+01,-0.004,-0.002,,1.75E-06,0.008
4.38E+01,-0.0016,0.0132,,1.75E-06,0.0088
4.38E+01,-0.0032,0.0132,,1.75E-06,0.0088
4.38E+01,-0.0024,-0.0044,,1.75E-06,0.0072
4.38E+01,-0.004,-0.0036,,1.75E-06,0.0088
4.38E+01,-0.0024,0.0172,,1.75E-06,0.008
4.38E+01,-0.0024,-0.0028,,1.75E-06,0.0088
4.39E+01,-0.0024,-0.006,,1.75E-06,0.0064
4.39E+01,-0.0016,0.0164,,1.75E-06,0.0072
4.39E+01,-0.0024,0.0172,,1.75E-06,0.008
4.39E+01,-0.0024,-0.0012,,1.76E-06,0.0088
4.39E+01,-0.0048,-0.002,,1.76E-06,0.0072
4.39E+01,-0.0008,0.0188,,1.76E-06,0.0072
4.39E+01,-0.004,0.0044,,1.76E-06,0.0072
4.39E+01,-0.0048,-0.0028,,1.76E-06,0.0072
4.39E+01,-0.0024,-0.0036,,1.76E-06,0.0056
4.39E+01,-0.004,0.018,,1.76E-06,0.0056
4.40E+01,-0.0024,-0.0028,,1.76E-06,0.0056
4.40E+01,-0.0032,-0.0052,,1.76E-06,0.0056
4.40E+01,-0.0016,0.0164,,1.76E-06,0.0048
4.40E+01,-0.004,0.018,,1.76E-06,0.0056
4.40E+01,-0.0016,-0.0036,,1.76E-06,0.004
4.40E+01,-0.004,-0.0028,,1.76E-06,0.0032
4.40E+01,-0.0016,0.0164,,1.76E-06,0.0024
