Model,MSO4032,,,,
Firmware Version,2.68,,,,
,,,,,
Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,4,,,Horizontal Scale,4.00E-08
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,0.004,,,Sample Interval,4.00E-10
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.02,,,Vertical Scale,0.02
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
1.43E+01,0.004,-0.006,,1.43E-06,0.008
1.43E+01,-0.0024,-0.0052,,1.43E-06,0.0072
1.43E+01,0.0032,0.0092,,1.43E-06,0.0064
1.43E+01,0.0072,0.0044,,1.43E-06,0.0056
1.43E+01,-0.0016,-0.0036,,1.43E-06,0.0064
1.43E+01,-0.0016,0.002,,1.43E-06,0.0048
1.43E+01,0.0056,0.0076,,1.43E-06,0.0056
1.43E+01,-0.0048,-0.0044,,1.43E-06,0.0056
1.43E+01,-0.0008,-0.002,,1.43E-06,0.0048
1.43E+01,0.0088,0.0068,,1.43E-06,0.0056
1.43E+01,-0.0024,-0.0036,,1.43E-06,0.0064
1.43E+01,-0.0016,-0.0028,,1.43E-06,0.0064
1.43E+01,0.0096,0.0052,,1.43E-06,0.008
1.44E+01,-0.0008,-0.0052,,1.44E-06,0.0064
1.44E+01,-0.004,-0.0044,,1.44E-06,0.0072
1.44E+01,0.008,0.0036,,1.44E-06,0.0072
1.44E+01,-0.0024,-0.006,,1.44E-06,0.0064
1.44E+01,-0.0016,-0.0036,,1.44E-06,0.0072
1.44E+01,0.0112,0.0044,,1.44E-06,0.0056
1.44E+01,-0.0008,-0.006,,1.44E-06,0.0064
1.44E+01,-0.0032,-0.0044,,1.44E-06,0.0064
1.44E+01,0.0088,0.0044,,1.44E-06,0.0072
1.44E+01,0.0096,-0.0036,,1.44E-06,0.0072
1.44E+01,-0.0016,-0.006,,1.44E-06,0.0072
1.44E+01,0.0032,0.002,,1.44E-06,0.008
1.44E+01,0.0112,0.002,,1.44E-06,0.008
1.44E+01,-0.0024,-0.0028,,1.44E-06,0.0088
1.44E+01,-0.0024,-0.0028,,1.44E-06,0.0088
1.44E+01,0.0104,0.0012,,1.44E-06,0.0088
1.44E+01,-0.0008,-0.0036,,1.44E-06,0.0088
1.44E+01,0,-0.002,,1.44E-06,0.008
1.44E+01,0.012,0.0012,,1.44E-06,0.0072
1.44E+01,-0.0016,-0.006,,1.44E-06,0.0064
1.44E+01,-0.0016,-0.0052,,1.44E-06,0.0064
1.44E+01,0.0136,0.0012,,1.44E-06,0.0064
1.44E+01,-0.0016,-0.0044,,1.44E-06,0.0064
1.44E+01,-0.0008,-0.0036,,1.44E-06,0.0064
1.44E+01,0.0128,0.0004,,1.44E-06,0.0072
1.45E+01,-0.0024,-0.0036,,1.45E-06,0.0064
1.45E+01,-0.0008,-0.0044,,1.45E-06,0.0072
1.45E+01,0.0144,-0.0012,,1.45E-06,0.0064
1.45E+01,0.0112,-0.0036,,1.45E-06,0.0056
1.45E+01,-0.0016,-0.0044,,1.45E-06,0.0064
1.45E+01,0.0104,-0.0036,,1.45E-06,0.0072
1.45E+01,0.0136,-0.0004,,1.45E-06,0.0072
1.45E+01,-0.0024,-0.0052,,1.45E-06,0.0072
1.45E+01,-0.0008,-0.0028,,1.45E-06,0.008
1.45E+01,0.0152,-0.0036,,1.45E-06,0.0088
1.45E+01,-0.0016,-0.0044,,1.45E-06,0.0096
1.45E+01,-0.0016,-0.0012,,1.45E-06,0.0096
1.45E+01,0.0152,-0.0044,,1.45E-06,0.0096
1.45E+01,-0.0024,-0.002,,1.45E-06,0.0096
1.45E+01,-0.0024,-0.0052,,1.45E-06,0.008
1.45E+01,0.0144,-0.0044,,1.45E-06,0.008
1.45E+01,-0.0024,-0.006,,1.45E-06,0.0072
1.45E+01,-0.0024,-0.0044,,1.45E-06,0.0072
1.45E+01,0.0144,-0.0044,,1.45E-06,0.0064
1.45E+01,-0.0008,-0.0044,,1.45E-06,0.0056
1.45E+01,-0.0008,-0.006,,1.45E-06,0.0056
1.45E+01,0.0176,-0.0036,,1.45E-06,0.0048
1.45E+01,0.0016,-0.0068,,1.45E-06,0.0056
1.45E+01,-0.0016,-0.0044,,1.45E-06,0.0056
1.45E+01,0.0144,-0.0036,,1.45E-06,0.0072
1.46E+01,0.0176,-0.0044,,1.46E-06,0.0072
1.46E+01,0,-0.0028,,1.46E-06,0.0072
1.46E+01,0.0064,-0.0028,,1.46E-06,0.0072
1.46E+01,0.0176,-0.0044,,1.46E-06,0.0072
1.46E+01,-0.0008,-0.0068,,1.46E-06,0.0064
1.46E+01,-0.0032,-0.006,,1.46E-06,0.0064
1.46E+01,0.016,-0.006,,1.46E-06,0.0064
1.46E+01,-0.0008,-0.0044,,1.46E-06,0.0056
1.46E+01,-0.0016,-0.0044,,1.46E-06,0.0064
1.46E+01,0.0168,-0.0036,,1.46E-06,0.0064
1.46E+01,-0.0024,-0.0036,,1.46E-06,0.0048
1.46E+01,-0.0008,-0.0044,,1.46E-06,0.0048
1.46E+01,0.0168,-0.0044,,1.46E-06,0.0048
1.46E+01,-0.0008,-0.0068,,1.46E-06,0.004
1.46E+01,-0.0032,-0.006,,1.46E-06,0.0024
1.46E+01,0.016,-0.0036,,1.46E-06,0.0016
1.46E+01,-0.0024,-0.0036,,1.46E-06,0.0016
1.46E+01,-0.0024,-0.0036,,1.46E-06,0.0008
1.46E+01,0.0168,-0.0076,,1.46E-06,0
1.46E+01,0.0152,-0.006,,1.46E-06,0
1.46E+01,-0.0016,-0.006,,1.46E-06,-0.0008
1.46E+01,0.0104,-0.0052,,1.46E-06,-0.0008
1.46E+01,0.0144,-0.0044,,1.46E-06,0
1.46E+01,-0.004,-0.0044,,1.46E-06,0
1.46E+01,-0.0024,-0.0044,,1.46E-06,0
1.47E+01,0.0152,-0.0036,,1.47E-06,0
1.47E+01,-0.0024,-0.0052,,1.47E-06,0
1.47E+01,-0.0016,-0.0036,,1.47E-06,0
1.47E+01,0.0184,-0.0036,,1.47E-06,-0.0008
1.47E+01,-0.0008,-0.006,,1.47E-06,-0.0008
1.47E+01,-0.0008,-0.0044,,1.47E-06,-0.0008
1.47E+01,0.0152,-0.0036,,1.47E-06,-0.0016
1.47E+01,-0.0016,-0.0052,,1.47E-06,-0.0016
1.47E+01,-0.0008,-0.006,,1.47E-06,-0.0024
1.47E+01,0.0184,-0.0012,,1.47E-06,-0.0024
1.47E+01,-0.0016,-0.0044,,1.47E-06,-0.0032
1.47E+01,-0.0008,-0.0044,,1.47E-06,-0.0032
1.47E+01,0.016,-0.0036,,1.47E-06,-0.0032
1.47E+01,0.0024,-0.006,,1.47E-06,-0.0024
1.47E+01,-0.0024,-0.0052,,1.47E-06,-0.0024
1.47E+01,0.0144,-0.0004,,1.47E-06,-0.0024
1.47E+01,0.0168,-0.0044,,1.47E-06,-0.0016
1.47E+01,-0.0024,-0.0052,,1.47E-06,-0.0016
1.47E+01,0.0024,-0.0028,,1.47E-06,-0.0016
1.47E+01,0.0136,-0.0028,,1.47E-06,-0.0024
1.47E+01,-0.0032,-0.006,,1.47E-06,-0.0024
1.47E+01,-0.0032,-0.006,,1.47E-06,-0.0016
1.47E+01,0.0136,-0.0004,,1.47E-06,-0.0024
1.47E+01,-0.0008,-0.0076,,1.47E-06,-0.0024
1.47E+01,0,-0.0068,,1.47E-06,-0.0032
1.48E+01,0.0136,-0.002,,1.48E-06,-0.0032
1.48E+01,-0.0024,-0.0044,,1.48E-06,-0.0024
1.48E+01,-0.0024,-0.0052,,1.48E-06,-0.0032
1.48E+01,0.0128,0.002,,1.48E-06,-0.0032
1.48E+01,-0.0032,-0.0044,,1.48E-06,-0.0032
1.48E+01,0,-0.0044,,1.48E-06,-0.0024
1.48E+01,0.016,0.0012,,1.48E-06,-0.0024
1.48E+01,-0.0016,-0.0044,,1.48E-06,-0.0024
1.48E+01,-0.0032,-0.0044,,1.48E-06,-0.0016
1.48E+01,0.0136,0.0004,,1.48E-06,-0.0008
1.48E+01,0.012,-0.0044,,1.48E-06,-0.0016
1.48E+01,-0.0024,-0.0044,,1.48E-06,-0.0024
1.48E+01,0.0072,0.002,,1.48E-06,-0.0024
1.48E+01,0.0128,0.0004,,1.48E-06,-0.0024
1.48E+01,-0.0016,-0.0036,,1.48E-06,-0.0024
1.48E+01,-0.0016,-0.002,,1.48E-06,-0.0016
1.48E+01,0.012,0.0012,,1.48E-06,-0.0016
1.48E+01,-0.0008,-0.0036,,1.48E-06,-0.0016
1.48E+01,-0.0016,-0.0044,,1.48E-06,-0.0016
1.48E+01,0.0112,0.002,,1.48E-06,-0.0016
1.48E+01,-0.0016,-0.0052,,1.48E-06,-0.0024
1.48E+01,0,-0.0044,,1.48E-06,-0.0016
1.48E+01,0.0128,0.0004,,1.48E-06,-0.0016
1.48E+01,-0.0032,-0.002,,1.48E-06,-0.0024
1.48E+01,-0.0008,-0.002,,1.48E-06,-0.0024
1.49E+01,0.0112,0.0028,,1.49E-06,-0.0024
1.49E+01,-0.0016,-0.0036,,1.49E-06,-0.0024
1.49E+01,-0.004,-0.006,,1.49E-06,-0.0016
1.49E+01,0.0136,0.0044,,1.49E-06,-0.0016
1.49E+01,0.0008,-0.0012,,1.49E-06,-0.0016
1.49E+01,-0.0016,-0.0052,,1.49E-06,-0.0016
1.49E+01,0.0088,0.0052,,1.49E-06,-0.0016
1.49E+01,0.012,-0.0036,,1.49E-06,-0.0024
1.49E+01,-0.0024,-0.006,,1.49E-06,-0.0016
1.49E+01,0.0008,0.0044,,1.49E-06,-0.0024
1.49E+01,0.0104,0.0044,,1.49E-06,-0.0032
1.49E+01,-0.0024,-0.0052,,1.49E-06,-0.0032
1.49E+01,-0.0008,-0.0012,,1.49E-06,-0.004
1.49E+01,0.0096,0.0028,,1.49E-06,-0.004
1.49E+01,-0.0032,-0.0044,,1.49E-06,-0.004
1.49E+01,-0.0024,-0.0052,,1.49E-06,-0.0048
1.49E+01,0.0096,0.0044,,1.49E-06,-0.004
1.49E+01,-0.0024,-0.0036,,1.49E-06,-0.004
1.49E+01,-0.0024,-0.0052,,1.49E-06,-0.004
1.49E+01,0.008,0.0044,,1.49E-06,-0.0024
1.49E+01,-0.0016,-0.0036,,1.49E-06,-0.0024
1.49E+01,-0.004,-0.0044,,1.49E-06,-0.0024
1.49E+01,0.0096,0.0044,,1.49E-06,-0.0032
1.49E+01,-0.0016,-0.0044,,1.49E-06,-0.0024
1.49E+01,-0.0024,-0.0044,,1.49E-06,-0.0024
1.50E+01,0.0056,0.0068,,1.50E-06,-0.0016
1.50E+01,0.0096,-0.0036,,1.50E-06,-0.0024
1.50E+01,-0.0016,-0.0036,,1.50E-06,-0.0016
1.50E+01,0.0032,0.0028,,1.50E-06,-0.0024
1.50E+01,0.0072,0.0044,,1.50E-06,-0.0024
1.50E+01,-0.0024,-0.0036,,1.50E-06,-0.0024
1.50E+01,-0.0024,0.0036,,1.50E-06,-0.0024
1.50E+01,0.0072,0.006,,1.50E-06,-0.0024
1.50E+01,-0.0016,-0.0044,,1.50E-06,-0.0016
1.50E+01,-0.0016,-0.0028,,1.50E-06,-0.0024
1.50E+01,0.0064,0.0068,,1.50E-06,-0.0032
1.50E+01,-0.0024,-0.0052,,1.50E-06,-0.0032
1.50E+01,-0.0024,-0.0028,,1.50E-06,-0.0024
1.50E+01,0.0072,0.0068,,1.50E-06,-0.0024
1.50E+01,-0.0024,-0.0036,,1.50E-06,-0.0016
1.50E+01,-0.0048,-0.0028,,1.50E-06,-0.0016
1.50E+01,0.0056,0.0108,,1.50E-06,-0.0008
1.50E+01,-0.0032,-0.006,,1.50E-06,-0.0016
1.50E+01,-0.0032,-0.0036,,1.50E-06,-0.0016
1.50E+01,0.0088,0.0092,,1.50E-06,-0.0024
1.50E+01,0.0016,-0.002,,1.50E-06,-0.0024
1.50E+01,-0.0016,-0.0012,,1.50E-06,-0.0032
1.50E+01,0.0024,0.01,,1.50E-06,-0.0048
1.50E+01,0.0064,0.0012,,1.50E-06,-0.0048
1.50E+01,-0.0024,-0.0044,,1.50E-06,-0.0048
1.51E+01,0,0.0092,,1.51E-06,-0.004
1.51E+01,0.0048,0.0084,,1.51E-06,-0.0032
1.51E+01,-0.0032,-0.006,,1.51E-06,-0.0024
1.51E+01,-0.004,0.0004,,1.51E-06,-0.0008
1.51E+01,0.0056,0.0116,,1.51E-06,-0.0008
1.51E+01,-0.0032,-0.0044,,1.51E-06,-0.0008
1.51E+01,-0.004,-0.0044,,1.51E-06,-0.0008
1.51E+01,0.0064,0.0108,,1.51E-06,-0.0016
1.51E+01,-0.0056,-0.006,,1.51E-06,-0.0016
1.51E+01,-0.0024,-0.0044,,1.51E-06,-0.0016
1.51E+01,0.0024,0.0116,,1.51E-06,-0.0024
1.51E+01,-0.0048,-0.0044,,1.51E-06,-0.0024
1.51E+01,-0.0008,-0.0044,,1.51E-06,-0.0032
1.51E+01,0.0016,0.0108,,1.51E-06,-0.0024
1.51E+01,-0.0008,-0.0036,,1.51E-06,-0.0016
1.51E+01,-0.0024,-0.0036,,1.51E-06,-0.0016
1.51E+01,0.0016,0.0156,,1.51E-06,-0.0016
1.51E+01,0.0008,-0.0044,,1.51E-06,-0.0008
1.51E+01,-0.0024,-0.0012,,1.51E-06,0
1.51E+01,0,0.0132,,1.51E-06,-0.0008
1.51E+01,0.0008,0.0148,,1.51E-06,-0.0008
1.51E+01,-0.0008,-0.0036,,1.51E-06,-0.0024
1.51E+01,-0.0016,0.0036,,1.51E-06,-0.0032
1.51E+01,0,0.014,,1.51E-06,-0.0032
1.51E+01,-0.004,-0.0044,,1.51E-06,-0.0032
1.52E+01,-0.0032,-0.0028,,1.52E-06,-0.0048
1.52E+01,-0.0008,0.0148,,1.52E-06,-0.0048
1.52E+01,-0.0032,-0.0044,,1.52E-06,-0.0048
1.52E+01,-0.0032,-0.0036,,1.52E-06,-0.0024
1.52E+01,0,0.0156,,1.52E-06,-0.0016
1.52E+01,-0.0016,-0.0036,,1.52E-06,-0.0024
1.52E+01,-0.0024,-0.0052,,1.52E-06,-0.0024
1.52E+01,0.0008,0.0148,,1.52E-06,-0.0024
1.52E+01,-0.0032,-0.0052,,1.52E-06,-0.0024
1.52E+01,-0.004,-0.0044,,1.52E-06,-0.0024
1.52E+01,-0.0008,0.0188,,1.52E-06,-0.0024
1.52E+01,-0.0016,-0.0044,,1.52E-06,-0.0024
1.52E+01,-0.0024,-0.0036,,1.52E-06,-0.0024
1.52E+01,-0.0008,0.0204,,1.52E-06,-0.0016
1.52E+01,-0.0008,0.0068,,1.52E-06,-0.0008
1.52E+01,-0.0032,-0.0036,,1.52E-06,0
1.52E+01,-0.0024,0.0148,,1.52E-06,0
1.52E+01,-0.0016,0.0188,,1.52E-06,0.0008
1.52E+01,-0.0048,-0.0028,,1.52E-06,0.0032
1.52E+01,-0.0024,0.002,,1.52E-06,0.0048
1.52E+01,-0.0008,0.018,,1.52E-06,0.0064
1.52E+01,-0.0008,-0.002,,1.52E-06,0.008
1.52E+01,-0.004,-0.0052,,1.52E-06,0.0088
1.52E+01,-0.0016,0.0172,,1.52E-06,0.0104
1.52E+01,-0.0016,-0.002,,1.52E-06,0.0104
1.53E+01,-0.0024,-0.0028,,1.53E-06,0.0104
1.53E+01,-0.0024,0.0156,,1.53E-06,0.0088
1.53E+01,-0.004,-0.0012,,1.53E-06,0.008
1.53E+01,-0.0032,-0.0036,,1.53E-06,0.0072
1.53E+01,-0.0024,0.0188,,1.53E-06,0.0056
1.53E+01,-0.0008,-0.0044,,1.53E-06,0.0064
1.53E+01,-0.004,-0.0036,,1.53E-06,0.0056
1.53E+01,-0.0024,0.0212,,1.53E-06,0.0064
1.53E+01,-0.0008,-0.002,,1.53E-06,0.0064
1.53E+01,-0.004,-0.002,,1.53E-06,0.0048
1.53E+01,-0.0008,0.0188,,1.53E-06,0.0064
1.53E+01,-0.0008,0.0164,,1.53E-06,0.0072
1.53E+01,-0.0024,-0.0036,,1.53E-06,0.0072
1.53E+01,-0.004,0.0068,,1.53E-06,0.0072
1.53E+01,-0.0016,0.018,,1.53E-06,0.0072
1.53E+01,-0.0008,-0.0036,,1.53E-06,0.0088
1.53E+01,-0.0048,-0.0012,,1.53E-06,0.0088
1.53E+01,-0.0024,0.0188,,1.53E-06,0.008
1.53E+01,-0.0032,-0.0012,,1.53E-06,0.008
1.53E+01,-0.0032,-0.0036,,1.53E-06,0.0072
1.53E+01,-0.0016,0.0196,,1.53E-06,0.0064
1.53E+01,-0.0016,-0.0036,,1.53E-06,0.0064
1.53E+01,-0.0016,-0.0036,,1.53E-06,0.0056
1.53E+01,-0.0016,0.0164,,1.53E-06,0.0064
1.53E+01,-0.0032,-0.0028,,1.53E-06,0.0064
1.54E+01,-0.0024,-0.0028,,1.54E-06,0.0064
1.54E+01,0,0.0188,,1.54E-06,0.0072
1.54E+01,-0.0016,-0.0044,,1.54E-06,0.0064
1.54E+01,-0.0024,-0.0028,,1.54E-06,0.0056
1.54E+01,-0.0016,0.0188,,1.54E-06,0.0072
1.54E+01,-0.0016,0.0076,,1.54E-06,0.0072
1.54E+01,-0.0024,-0.0036,,1.54E-06,0.0072
1.54E+01,-0.0056,0.0148,,1.54E-06,0.008
1.54E+01,-0.0008,0.0188,,1.54E-06,0.0072
1.54E+01,-0.0032,-0.0044,,1.54E-06,0.008
1.54E+01,-0.0024,0.002,,1.54E-06,0.0072
1.54E+01,-0.0016,0.0172,,1.54E-06,0.0064
1.54E+01,-0.0032,-0.0044,,1.54E-06,0.0064
1.54E+01,-0.004,-0.0052,,1.54E-06,0.0064
1.54E+01,-0.0008,0.0188,,1.54E-06,0.008
1.54E+01,-0.004,-0.0044,,1.54E-06,0.008
1.54E+01,-0.0032,-0.0036,,1.54E-06,0.0088
1.54E+01,-0.0016,0.0164,,1.54E-06,0.0088
1.54E+01,-0.0032,-0.0044,,1.54E-06,0.0088
1.54E+01,-0.0032,-0.0004,,1.54E-06,0.008
1.54E+01,-0.0008,0.0188,,1.54E-06,0.0064
1.54E+01,-0.0024,-0.0012,,1.54E-06,0.0064
1.54E+01,-0.0016,-0.0028,,1.54E-06,0.0056
1.54E+01,-0.0024,0.0196,,1.54E-06,0.0072
1.54E+01,-0.0016,-0.0028,,1.54E-06,0.0072
1.55E+01,-0.0024,-0.0036,,1.55E-06,0.0072
1.55E+01,-0.0008,0.0172,,1.55E-06,0.0072
1.55E+01,-0.0016,0.0172,,1.55E-06,0.008
1.55E+01,-0.0032,-0.0044,,1.55E-06,0.008
1.55E+01,-0.0032,0.0084,,1.55E-06,0.008
1.55E+01,-0.0024,0.0172,,1.55E-06,0.0072
1.55E+01,-0.0048,-0.0028,,1.55E-06,0.0088
1.55E+01,-0.0024,-0.0036,,1.55E-06,0.008
1.55E+01,-0.004,0.0172,,1.55E-06,0.008
1.55E+01,-0.0056,-0.0036,,1.55E-06,0.008
1.55E+01,-0.0032,-0.0036,,1.55E-06,0.0064
1.55E+01,-0.0016,0.0188,,1.55E-06,0.0064
1.55E+01,-0.0048,-0.0044,,1.55E-06,0.0064
1.55E+01,-0.0016,-0.0044,,1.55E-06,0.0072
1.55E+01,-0.0048,0.0188,,1.55E-06,0.0072
1.55E+01,-0.0032,-0.002,,1.55E-06,0.0072
1.55E+01,-0.004,-0.0028,,1.55E-06,0.008
1.55E+01,-0.004,0.0196,,1.55E-06,0.0088
1.55E+01,-0.0032,-0.0028,,1.55E-06,0.008
1.55E+01,-0.0032,-0.002,,1.55E-06,0.0072
1.55E+01,-0.0008,0.018,,1.55E-06,0.0072
1.55E+01,-0.0016,0.0084,,1.55E-06,0.0064
1.55E+01,-0.0032,-0.0004,,1.55E-06,0.0056
1.55E+01,-0.004,0.014,,1.55E-06,0.0048
1.55E+01,-0.0016,0.0188,,1.55E-06,0.0048
1.56E+01,-0.004,-0.0036,,1.56E-06,0.0064
1.56E+01,-0.0016,0.002,,1.56E-06,0.0072
1.56E+01,0,0.0172,,1.56E-06,0.0072
1.56E+01,-0.0032,-0.0052,,1.56E-06,0.008
1.56E+01,-0.004,-0.0036,,1.56E-06,0.008
1.56E+01,-0.0008,0.0188,,1.56E-06,0.0072
1.56E+01,-0.0016,-0.006,,1.56E-06,0.0056
1.56E+01,-0.0024,-0.0012,,1.56E-06,0.0048
1.56E+01,-0.0008,0.0172,,1.56E-06,0.0056
1.56E+01,-0.0008,-0.0036,,1.56E-06,0.0064
1.56E+01,-0.004,-0.0036,,1.56E-06,0.0056
1.56E+01,-0.0016,0.0172,,1.56E-06,0.0056
1.56E+01,-0.0016,-0.0044,,1.56E-06,0.0056
1.56E+01,-0.004,-0.0004,,1.56E-06,0.0048
1.56E+01,-0.0016,0.018,,1.56E-06,0.0032
1.56E+01,-0.0024,-0.0028,,1.56E-06,0.0016
1.56E+01,-0.0016,-0.002,,1.56E-06,0.0016
1.56E+01,-0.004,0.0172,,1.56E-06,0.0016
1.56E+01,-0.0008,0.0196,,1.56E-06,0.0008
1.56E+01,-0.0016,-0.002,,1.56E-06,0
1.56E+01,-0.0024,0.0092,,1.56E-06,-0.0008
1.56E+01,-0.0008,0.0188,,1.56E-06,-0.0008
1.56E+01,-0.0024,-0.0028,,1.56E-06,-0.0016
1.56E+01,-0.0008,-0.0028,,1.56E-06,-0.0024
1.56E+01,-0.0008,0.0188,,1.56E-06,-0.0032
1.57E+01,-0.0032,-0.0044,,1.57E-06,-0.0024
1.57E+01,-0.0024,-0.0028,,1.57E-06,-0.0024
1.57E+01,-0.0008,0.018,,1.57E-06,-0.0032
1.57E+01,-0.0008,-0.0012,,1.57E-06,-0.0032
1.57E+01,-0.004,-0.002,,1.57E-06,-0.0024
1.57E+01,-0.0024,0.0188,,1.57E-06,-0.0024
1.57E+01,-0.0048,-0.0028,,1.57E-06,-0.004
1.57E+01,-0.0048,-0.0052,,1.57E-06,-0.004
1.57E+01,-0.0016,0.0188,,1.57E-06,-0.004
1.57E+01,-0.004,-0.0036,,1.57E-06,-0.0048
1.57E+01,-0.0032,-0.0052,,1.57E-06,-0.0032
1.57E+01,-0.0032,0.018,,1.57E-06,-0.0016
1.57E+01,-0.0032,0.0068,,1.57E-06,-0.0008
1.57E+01,-0.0048,-0.0044,,1.57E-06,0
1.57E+01,-0.004,0.0132,,1.57E-06,0
1.57E+01,-0.0008,0.0188,,1.57E-06,0
1.57E+01,0,-0.0036,,1.57E-06,-0.0016
1.57E+01,-0.0008,0.002,,1.57E-06,-0.0016
1.57E+01,-0.0032,0.0164,,1.57E-06,-0.0016
1.57E+01,-0.004,-0.0028,,1.57E-06,-0.0024
1.57E+01,-0.0024,-0.0036,,1.57E-06,-0.0024
1.57E+01,-0.0024,0.0188,,1.57E-06,-0.0024
1.57E+01,-0.0048,-0.0052,,1.57E-06,-0.0016
1.57E+01,-0.0016,-0.0036,,1.57E-06,-0.0016
1.57E+01,-0.0016,0.0188,,1.57E-06,-0.0032
1.58E+01,-0.0032,-0.0044,,1.58E-06,-0.0032
1.58E+01,-0.0016,-0.0012,,1.58E-06,-0.0032
1.58E+01,-0.0024,0.0164,,1.58E-06,-0.0032
1.58E+01,-0.0016,-0.0028,,1.58E-06,-0.0024
1.58E+01,-0.0016,-0.002,,1.58E-06,-0.0024
1.58E+01,-0.0024,0.0212,,1.58E-06,-0.0024
1.58E+01,-0.0024,-0.0036,,1.58E-06,-0.0024
1.58E+01,-0.0032,-0.0036,,1.58E-06,-0.0024
1.58E+01,-0.0008,0.018,,1.58E-06,-0.004
1.58E+01,-0.0008,0.018,,1.58E-06,-0.0032
1.58E+01,-0.0032,-0.0028,,1.58E-06,-0.004
1.58E+01,-0.0016,0.0076,,1.58E-06,-0.004
1.58E+01,-0.0008,0.0188,,1.58E-06,-0.004
1.58E+01,-0.0032,-0.002,,1.58E-06,-0.0016
1.58E+01,-0.0032,-0.0012,,1.58E-06,-0.0016
1.58E+01,-0.0016,0.0148,,1.58E-06,-0.0024
1.58E+01,-0.0024,-0.002,,1.58E-06,-0.0024
1.58E+01,-0.0048,-0.0012,,1.58E-06,-0.0024
1.58E+01,-0.0024,0.018,,1.58E-06,-0.0032
1.58E+01,-0.0016,-0.0028,,1.58E-06,-0.0024
1.58E+01,-0.0016,-0.002,,1.58E-06,-0.0032
1.58E+01,0.0008,0.0172,,1.58E-06,-0.004
1.58E+01,-0.0024,-0.0012,,1.58E-06,-0.0032
1.58E+01,-0.004,-0.0036,,1.58E-06,-0.0032
1.58E+01,-0.0008,0.018,,1.58E-06,-0.0024
1.59E+01,-0.0024,-0.0028,,1.59E-06,-0.0024
1.59E+01,-0.0032,-0.0044,,1.59E-06,-0.0016
1.59E+01,-0.0032,0.0204,,1.59E-06,-0.0024
1.59E+01,-0.0024,0.0052,,1.59E-06,-0.0024
1.59E+01,-0.0016,-0.0052,,1.59E-06,-0.0024
1.59E+01,-0.0032,0.0148,,1.59E-06,-0.0024
1.59E+01,-0.0024,0.0188,,1.59E-06,-0.0016
1.59E+01,-0.0024,-0.002,,1.59E-06,-0.0016
1.59E+01,-0.0048,0.0036,,1.59E-06,-0.0016
1.59E+01,0,0.0172,,1.59E-06,-0.0016
1.59E+01,-0.0024,-0.0036,,1.59E-06,-0.0016
1.59E+01,-0.0024,-0.0044,,1.59E-06,-0.0024
1.59E+01,-0.0016,0.0188,,1.59E-06,-0.0024
1.59E+01,-0.0056,-0.002,,1.59E-06,-0.0024
1.59E+01,-0.004,-0.0036,,1.59E-06,-0.0024
1.59E+01,-0.0024,0.0172,,1.59E-06,-0.0024
1.59E+01,-0.0024,-0.0044,,1.59E-06,-0.0008
1.59E+01,-0.0032,-0.0004,,1.59E-06,-0.0016
1.59E+01,-0.0024,0.0212,,1.59E-06,-0.0016
1.59E+01,-0.0032,-0.0052,,1.59E-06,-0.0024
1.59E+01,-0.004,-0.002,,1.59E-06,-0.0032
1.59E+01,-0.0008,0.018,,1.59E-06,-0.0024
1.59E+01,-0.0016,-0.002,,1.59E-06,-0.0024
1.59E+01,-0.004,-0.0044,,1.59E-06,-0.0024
1.59E+01,-0.0032,0.0172,,1.59E-06,-0.0024
1.60E+01,-0.0024,0.0188,,1.60E-06,-0.0024
1.60E+01,-0.004,-0.0036,,1.60E-06,-0.0024
1.60E+01,-0.004,0.0068,,1.60E-06,-0.0024
1.60E+01,-0.0024,0.0156,,1.60E-06,-0.0024
1.60E+01,-0.0048,-0.0036,,1.60E-06,-0.0024
1.60E+01,-0.0032,-0.0036,,1.60E-06,-0.0024
1.60E+01,-0.0008,0.018,,1.60E-06,-0.0032
1.60E+01,-0.004,-0.0044,,1.60E-06,-0.004
1.60E+01,-0.0056,-0.002,,1.60E-06,-0.0032
1.60E+01,-0.0032,0.0188,,1.60E-06,-0.0032
1.60E+01,-0.0008,-0.0028,,1.60E-06,-0.0024
1.60E+01,-0.0032,-0.0012,,1.60E-06,-0.0024
1.60E+01,-0.0032,0.0196,,1.60E-06,-0.0024
1.60E+01,-0.0032,-0.0036,,1.60E-06,-0.0024
1.60E+01,-0.0032,-0.0052,,1.60E-06,-0.0024
1.60E+01,-0.0024,0.0188,,1.60E-06,-0.0016
1.60E+01,-0.0024,-0.0036,,1.60E-06,-0.0016
1.60E+01,-0.0024,-0.0036,,1.60E-06,-0.0008
1.60E+01,-0.0032,0.0196,,1.60E-06,-0.0016
1.60E+01,-0.0024,0.0116,,1.60E-06,0
